File Name,Name,ID,Version,Mod Loader,URL,Authors,Logo Path,Display Name,Abbr,Mcmod,Subname,Curseforge,Status,File Path,File SHA-1
irons_spellbooks-1.20.1-3.3.0.jar.disabled,Iron's Spells 'n Spellbooks,irons_spellbooks,1.20.1-3.3.0,FORGE,https://www.curseforge.com/minecraft/mc-mods/irons-spells-n-spellbooks,"Iron431, Lab3",,Iron's Spells 'n Spellbooks,,10175,,irons-spells-n-spellbooks,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/irons_spellbooks-1.20.1-3.3.0.jar.disabled,264187bda12adea1fd1f3527996bff883b57ee23
item-filters-forge-2001.1.0-build.59.jar.disabled,Item Filters,itemfilters,2001.1.0-build.59,FORGE,,LatvianModder,,物品过滤器 (Item Filters​),,1605,Item Filters​,item-filters,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/item-filters-forge-2001.1.0-build.59.jar.disabled,55a7f032c59489eca96069a7841601de2ff97590
itemcollectors-1.1.10-forge-mc1.20.jar.disabled,Item Collectors,itemcollectors,1.1.10,FORGE,https://www.curseforge.com/minecraft/mc-mods/item-collectors,SuperMartijn642,,Item Recycler,,6889,,item-recycler,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/itemcollectors-1.1.10-forge-mc1.20.jar.disabled,6973bf6a6f70901cea8446b8c34de085c4282147
Jade-1.20.1-forge-11.9.4.jar.disabled,Jade,jade,11.9.4+forge,FORGE,https://minecraft.curseforge.com/projects/jade,Snownee,,琥珀 (Amber),,10135,Amber,amber-jade,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/Jade-1.20.1-forge-11.9.4.jar.disabled,29b6d7c1c7742310cfaa2ea2964834561b9a8257
JadeAddons-1.20.1-forge-5.2.2.jar.disabled,Jade Addons,jadeaddons,5.2.2,FORGE,https://www.curseforge.com/minecraft/mc-mods/jade-addons,Snownee,,Jade Addons,,5837,,jade-addons,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/JadeAddons-1.20.1-forge-5.2.2.jar.disabled,74b567a2b23bf34cd37ee4c02059318f8cc702d7
JCPlugin-1.17.x-1.20.x-4.0.4-Forge.jar.disabled,JCPlugin-1.17.x-1.20.x-4.0.4-Forge.jar,JCPlugin-1.17.x-1.20.x-4.0.4-Forge.jar,,PACK,,,,,,,,,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/JCPlugin-1.17.x-1.20.x-4.0.4-Forge.jar.disabled,9fd902aa2fd1e42fcb04fed1cfe7f6bf1a2e4bea
jearchaeology-1.20.1-1.0.4.jar.disabled,Just Enough Archaeology,jearchaeology,1.20.1-1.0.4,FORGE,,LobsterJonn,,Just Enough Archaeology,,11367,,just-enough-archaeology,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/jearchaeology-1.20.1-1.0.4.jar.disabled,862676b9348a6103914e4dce3866cd22faa6a662
jei-1.20.1-forge-15.4.0.9.jar.disabled,Just Enough Items,jei,15.4.0.9,FORGE,https://www.curseforge.com/minecraft/mc-mods/jei,mezz,,[HEI] HEI物品管理器 (Had Enough Items),HEI,5881,Had Enough Items,had-enough-items,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/jei-1.20.1-forge-15.4.0.9.jar.disabled,b2e55d035b087cbaa2127d077dc61c4afef102ce
jmi-forge-1.20.1-0.14-48.jar.disabled,JourneyMap Integration,jmi,1.20.1-0.14-48,FORGE,https://www.curseforge.com/minecraft/mc-mods/journeymap-integration,frankV,,[jmi] JourneyMap Integration,jmi,4865,,journeymap-integration,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/jmi-forge-1.20.1-0.14-48.jar.disabled,f2be323d589b953eaa303f8b74913831a5a9b77b
journeymap-1.20.1-5.10.1-forge.jar.disabled,Journeymap,journeymap,5.10.1,FORGE,http://journeymap.info,"Techbrew, Mysticdrew",,[JM] 旅行地图 (JourneyMap),JM,198,JourneyMap,journeymap,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/journeymap-1.20.1-5.10.1-forge.jar.disabled,7a1067ae7f11a1be6a94280e9bf631ef48e57e31
jumpboat-1.20.0-1.0.5.jar.disabled,Jumpy Boats,jumpboat,1.20.0-1.0.5,FORGE,,LobsterJonn,,Jumpy Boats,,6252,,jumpy-boats,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/jumpboat-1.20.0-1.0.5.jar.disabled,0e8c0d7d311b9216b5f4a71c0fed13c50d883021
JustEnoughMekanismMultiblocks-1.20.1-4.2.jar.disabled,Just Enough Mekanism Multiblocks,jei_mekanism_multiblocks,4.2,FORGE,https://curseforge.com/minecraft/mc-mods/just-enough-mekanism-multiblocks,gisellevonbingen,,Just Enough Mekanism Multiblocks,,12565,,just-enough-mekanism-multiblocks,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/JustEnoughMekanismMultiblocks-1.20.1-4.2.jar.disabled,37233be8106802c103e0145e9c3d32e3d03c6c43
JustEnoughProfessions-forge-1.20.1-3.0.1.jar.disabled,Just Enough Professions (JEP),justenoughprofessions,3.0.1,FORGE,https://www.curseforge.com/minecraft/mc-mods/just-enough-professions-jep,"Mrbysco, ShyNieke",,[JEP] JEI工作方块 (Just Enough Professions),JEP,4464,Just Enough Professions,just-enough-professions-jep,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/JustEnoughProfessions-forge-1.20.1-3.0.1.jar.disabled,19dc0c1f9f0a97fae7037f271651300b6850fb92
JustEnoughResources-1.20.1-1.4.0.247.jar.disabled,Just Enough Resources,jeresources,1.4.0.247,FORGE,https://www.curseforge.com/minecraft/mc-mods/just-enough-resources-jer,way2muchnoise,,[JER] Just Enough Resources,JER,855,,just-enough-resources-jer,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/JustEnoughResources-1.20.1-1.4.0.247.jar.disabled,2747c58f439c37a01139d35cab59ca1a54114009
justzoom_forge_1.0.2_MC_1.20.1.jar.disabled,Just Zoom,justzoom,1.0.2,FORGE,,Keksuccino,,[JZ] Just Zoom,JZ,5701,,just-zoom-forge,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/justzoom_forge_1.0.2_MC_1.20.1.jar.disabled,016cb38a9e59c95392a25da8f6f19d337f80360a
konkrete_forge_1.8.0_MC_1.20-1.20.1.jar.disabled,Konkrete,konkrete,1.8.0,FORGE,,Keksuccino,,Konkrete,,4213,,konkrete,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/konkrete_forge_1.8.0_MC_1.20-1.20.1.jar.disabled,2019d821bed9071daabed43979433a5473ceee49
kotlinforforge-4.11.0-all.jar.disabled,kotlinforforge-4.11.0-all.jar,kotlinforforge-4.11.0-all.jar,,UNKNOWN,,,,,,,,,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/kotlinforforge-4.11.0-all.jar.disabled,1fd8acfd75a2be2dc3cdcc7e816482b2e427d6e5
kubejs-forge-2001.6.5-build.14.jar.disabled,KubeJS,kubejs,2001.6.5-build.14,FORGE,,LatvianModder,,[KJS] KubeJS,KJS,2450,,kubejs,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/kubejs-forge-2001.6.5-build.14.jar.disabled,3a40e639a6b7576deeb1f9e5379beaba85c15280
L_Enders_Cataclysm-1.99.6-1.20.1.jar.disabled,Cataclysm Mod,cataclysm,1.99.5,FORGE,,L_Ender,,灾变 (L_Ender 's Cataclysm),,5214,L_Ender 's Cataclysm,l_ender-s-cataclysm,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/L_Enders_Cataclysm-1.99.6-1.20.1.jar.disabled,0063219bdc965837dd83b4e2241e659087a9c6fd
laserio-1.6.8.jar.disabled,LaserIO,laserio,1.6.8,FORGE,https://github.com/Direwolf20-MC/LaserIO,Direwolf20,,LaserIO,,6488,,laserio,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/laserio-1.6.8.jar.disabled,f9e8dc07506eaa058f64e875e1f46dcd44ab6003
LibX-1.20.1-5.0.14.jar.disabled,LibX,libx,1.20.1-5.0.14,FORGE,https://www.curseforge.com/minecraft/mc-mods/libx,ModdingX,,LibX,,3207,,libx,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/LibX-1.20.1-5.0.14.jar.disabled,d75610b0c34626cea8b1155a47d28333cc1f58a2
lionfishapi-1.9.jar.disabled,LionfishAPI,lionfishapi,1.9,FORGE,,,,,,,,,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/lionfishapi-1.9.jar.disabled,273acf6e2f0498d64c23a9a28892cb3f1b086f7b
lithostitched-forge-1.20.1-1.1.6.jar.disabled,Lithostitched,lithostitched,1.1.5,FORGE,,"Apollo, SmellyModder",,,,,,,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/lithostitched-forge-1.20.1-1.1.6.jar.disabled,5f2e4b24c255d41fc7e3fbe10301b064ded999df
littlecontraptions-forge-1.20.1.2.jar.disabled,Little Contraptions,littlecontraptions,1.20.1.2,FORGE,https://littlelogistics.murad.dev,EDToaster,,Little Contraptions,,9141,,little-contraptions,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/littlecontraptions-forge-1.20.1.2.jar.disabled,e8f957350a3bc5de89f3cc838a4262e9011dfbe8
littlelogistics-mc1.20.1-v1.20.1.2.jar.disabled,Little Logistics,littlelogistics,1.20.1.2,FORGE,https://littlelogistics.murad.dev,Murad Akhundov and EDToaster,,Little Logistics,,6265,,little-logistics,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/littlelogistics-mc1.20.1-v1.20.1.2.jar.disabled,0ad9a31ec3be326be5367128a53e175c9da8be13
logprot-1.20.1-3.4.jar.disabled,Logprot,logprot,1.4,FORGE,https://github.com/ldtteam/Logprot/,,,登录保护 (Login Protection),,7802,Login Protection,login-protection,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/logprot-1.20.1-3.4.jar.disabled,4f3f319abca0f410abe5c4ec323ea1c2d2f61e88
lootr-forge-1.20-0.7.34.86.jar.disabled,Lootr,lootr,0.7.34.85,FORGE,https://minecraft.curseforge.com/projects/lootr,Noobanidus,,Lootr,,2924,,lootr,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/lootr-forge-1.20-0.7.34.86.jar.disabled,a314b986de37f5b16c64d666e51725924d2bceb7
lost_aether_content-1.20.1-1.2.3.jar.disabled,Aether: Lost Content,lost_aether_content,1.2.3,FORGE,https://moddinglegacy.com/,"KingPhygieBoo, Silver_David, Jorge_SunSpirit, Lachney, Jesterguy",,,,,,,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/lost_aether_content-1.20.1-1.2.3.jar.disabled,8138ec72d019ccf4e706d8466d2b1c78164ec937
lostcities-1.20-7.1.8.jar.disabled,LostCities,lostcities,1.20-7.1.8,FORGE,,,,失落的城市：土豆版 (Lost Cities: Potato Edition),,9268,Lost Cities: Potato Edition,lost-cities-potato-edition,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/lostcities-1.20-7.1.8.jar.disabled,5cd41bc570599071ae75c5e3bf1a458cf8d69fd7
macawsbridgesbop-1.20-1.3.jar.disabled,Macaw's Bridges - BOP,macawsbridgesbop,1.20-1.3,FORGE,https://www.curseforge.com/minecraft/mc-mods/macaws-bridges-biome-o-plenty,Samlegamer,,,,,,,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/macawsbridgesbop-1.20-1.3.jar.disabled,55a22ed8356208ffb53662eca8f17cc0950347c4
macawsroofsbop-1.20-1.0.jar.disabled,Macaw's Roofs - BOP,macawsroofsbop,1.20-1.0,FORGE,https://curseforge.com/minecraft/mc-mods/macaws-roofs-biomes-o-plenty,Samlegamer,,Macaw的屋顶：超多生物群系附属 (Macaw's Roofs - Biomes O' Plenty),,8618,Macaw's Roofs - Biomes O' Plenty,macaws-roofs-biomes-o-plenty,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/macawsroofsbop-1.20-1.0.jar.disabled,d5c733a0fefd97b4de15aa6bf0d50b618ea74fb1
mahoutsukai-1.20.1-v1.34.69.jar.disabled,Mahou Tsukai,mahoutsukai,${version},FORGE,https://www.curseforge.com/minecraft/mc-mods/mahou-tsukai,stepsword,,[MT] 魔法使 (Mahou Tsukai),MT,2282,Mahou Tsukai,mahou-tsukai,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mahoutsukai-1.20.1-v1.34.69.jar.disabled,1cc140c6e107f51b5300f848d08c3faa59722135
matc-1.6.0.jar.disabled,Mystical Agriculture Tiered Crystals,matc,1.6.0,FORGE,https://www.curseforge.com/minecraft/mc-mods/mystical-agriculture-tiered-crystals,Electrolyte,,,,,,,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/matc-1.6.0.jar.disabled,72939caf824d582106b6e06e12efb7bcf35bcd64
mcjtylib-1.20-8.0.5.jar.disabled,McJtyLib,mcjtylib,1.20-8.0.5,FORGE,,,,McJtyLib,,684,,mcjtylib,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mcjtylib-1.20-8.0.5.jar.disabled,8a2d5d39125976fdc7e73cf4a2e5856a3c3d9b13
mcw-bridges-3.0.0-mc1.20.1forge.jar.disabled,Macaw's Bridges,mcwbridges,3.0.0,FORGE,https://www.curseforge.com/minecraft/mc-mods/macaws-bridges,Sketch Macaw & Peachy Macaw,bridgeslogo.png,Macaw的桥梁 (Macaw's Bridges),,2040,Macaw's Bridges,macaws-bridges,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mcw-bridges-3.0.0-mc1.20.1forge.jar.disabled,55bbc972179c77266bb709a0b177a9f772e34824
mcw-doors-1.1.1forge-mc1.20.1.jar.disabled,Macaw's Doors,mcwdoors,1.1.1,FORGE,https://www.curseforge.com/minecraft/mc-mods/macaws-doors,Sketch Macaw & Sketch Peachy,doorslogo.png,Macaw的门 (Macaw's Doors),,2574,Macaw's Doors,macaws-doors,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mcw-doors-1.1.1forge-mc1.20.1.jar.disabled,8dc4503f24565cdb36eddd579cbfc548f126b693
mcw-fences-1.1.2-mc1.20.1forge.jar.disabled,Macaw's Fences and Walls,mcwfences,1.1.2,FORGE,https://www.curseforge.com/minecraft/mc-mods/macaws-fences-and-walls,Sketch Macaw & Peachy Macaw,fenceslogo.png,Macaw的栅栏与墙 (Macaw's Fences and Walls),,4795,Macaw's Fences and Walls,macaws-fences-and-walls,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mcw-fences-1.1.2-mc1.20.1forge.jar.disabled,e061b6b37c9149d3e1aa4056167cc405a8376e9d
mcw-furniture-3.2.2-mc1.20.1forge.jar.disabled,Macaw's Furniture,mcwfurnitures,3.2.2,FORGE,https://www.curseforge.com/minecraft/mc-mods/macaws-furniture,Sketch Macaw,furnitureslogo.png,Macaw的家具 (Macaw's Furniture),,2573,Macaw's Furniture,macaws-furniture,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mcw-furniture-3.2.2-mc1.20.1forge.jar.disabled,f539fbe0ab7323a59cc3e7f7a83f6ffb079d5b3f
mcw-lights-1.1.0-mc1.20.1forge.jar.disabled,Macaw's Lights and Lamps,mcwlights,1.1.0,FORGE,https://www.curseforge.com/minecraft/mc-mods/macaws-lights-and-lamps,Sketch Macaw & Peachy Macaw,lightslogo.png,Macaw的灯 (Macaw's Lights and Lamps),,4221,Macaw's Lights and Lamps,macaws-lights-and-lamps,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mcw-lights-1.1.0-mc1.20.1forge.jar.disabled,54325ec072a23df892bfbf1c03e917e372eb2ca0
mcw-paintings-1.0.5-1.20.1forge.jar.disabled,Macaw's Paintings,mcwpaintings,1.0.5,FORGE,https://www.curseforge.com/minecraft/mc-mods/macaws-paintings,"Art made by Peachy, coded by Sketch Macaw",paintingslogo.png,Macaw的画 (Macaw's Paintings),,5498,Macaw's Paintings,macaws-paintings,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mcw-paintings-1.0.5-1.20.1forge.jar.disabled,47455c48ff84c0ba42936a95a1bb3709689e24cf
mcw-paths-1.0.5-1.20.1forge.jar.disabled,Macaw's Paths and Pavings,mcwpaths,1.0.5,FORGE,https://www.curseforge.com/minecraft/mc-mods/macaws-paths-and-pavings,Sketch Macaw & Peachy Macaw,pathslogo.png,Macaw's Paths and Pavings,,12248,,macaws-paths-and-pavings,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mcw-paths-1.0.5-1.20.1forge.jar.disabled,44c7dbd747678b89e5e0021c424cbbfb940b3194
mcw-roofs-2.3.0-mc1.20.1forge.jar.disabled,Macaw's Roofs,mcwroofs,2.3.0,FORGE,https://www.curseforge.com/minecraft/mc-mods/macaws-roofs,Sketch Macaw & Sketch Peachy,roofslogo.png,Macaw的屋顶 (Macaw's Roofs),,2043,Macaw's Roofs,macaws-roofs,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mcw-roofs-2.3.0-mc1.20.1forge.jar.disabled,06c71bdd93fadc1bb334264f8469236360207b8e
mcw-trapdoors-1.1.3-mc1.20.1forge.jar.disabled,Macaw's Trapdoors,mcwtrpdoors,1.1.3,FORGE,https://www.curseforge.com/minecraft/mc-mods/macaws-trapdoors,Sketch Macaw & Peachy Macaw,trapdoorslogo.png,Macaw的活板门 (Macaw's Trapdoors),,2918,Macaw's Trapdoors,macaws-trapdoors,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mcw-trapdoors-1.1.3-mc1.20.1forge.jar.disabled,ce32f49ec81627c16dae83ea626fdf043d6d78b5
mcw-windows-2.2.1-mc1.20.1forge.jar.disabled,Macaw's Windows,mcwwindows,2.2.1,FORGE,https://www.curseforge.com/minecraft/mc-mods/macaws-windows,Sketch Macaw & Peachy Macaw,windowslogo.png,Macaw 的窗户 (Macaw's Windows),,2565,Macaw's Windows,macaws-windows,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mcw-windows-2.2.1-mc1.20.1forge.jar.disabled,cc173e039c8baa6746a7340def651baad95cf86f
mcwfencesbop-1.20-1.1.jar.disabled,Macaw's Fences - BOP,mcwfencesbop,1.20-1.1,FORGE,https://www.curseforge.com/minecraft/mc-mods/macaws-fences-biomes-o-plenty,Samlegamer,,Macaw的栅栏与墙：超多生物群系附属 (Macaw's Fences - Biomes O' Plenty),,8628,Macaw's Fences - Biomes O' Plenty,macaws-fences-biomes-o-plenty,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mcwfencesbop-1.20-1.1.jar.disabled,fbe2258999338f0857d65dddfcc55020a9e82c45
Measurements-forge-1.20.1-2.0.0.jar.disabled,Measurements,measurements,2.0.0,FORGE,https://www.curseforge.com/minecraft/mc-mods/measurements,Mrbysco,,Measurements,,3873,,measurements,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/Measurements-forge-1.20.1-2.0.0.jar.disabled,b0e1bc28ae16f702d93a60ca39452e03c9d17b28
megacells-forge-2.4.4-1.20.1.jar.disabled,MEGA Cells,megacells,2.4.4-1.20.1,FORGE,,90,,MEGA存储单元 (MEGA Cells),,6792,MEGA Cells,mega-cells,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/megacells-forge-2.4.4-1.20.1.jar.disabled,bafc90a131c52efa98f4b056b6c2a2c7f7031009
Mekanism-1.20.1-10.4.8.43.jar.disabled,Mekanism,mekanism,10.4.8,FORGE,https://aidancbrady.com/mekanism/,"Aidancbrady, Thommy101, Thiakil, pupnewfster, dizzyd",,[MekCEu] 通用机械社区版：非官方 (Mekanism CE Unofficial),MekCEu,8934,Mekanism CE Unofficial,mekanism-ce-unofficial,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/Mekanism-1.20.1-10.4.8.43.jar.disabled,15badf085388fbd8bcb7948310bfb3a1e39e1e7f
MekanismGenerators-1.20.1-10.4.8.43.jar.disabled,Mekanism: Generators,mekanismgenerators,10.4.8,FORGE,https://aidancbrady.com/mekanism/,"Aidancbrady, Thommy101, Thiakil, pupnewfster, dizzyd",,[MekG] 通用机械发电机 (Mekanism Generators),MekG,1323,Mekanism Generators,mekanism-generators,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/MekanismGenerators-1.20.1-10.4.8.43.jar.disabled,ee4b7b84044680467c61723542f3428bc2d54b73
MekanismTools-1.20.1-10.4.8.43.jar.disabled,Mekanism: Tools,mekanismtools,10.4.8,FORGE,https://aidancbrady.com/mekanism/,"Aidancbrady, Thommy101, Thiakil, pupnewfster, dizzyd",,[MekT] 通用机械工具 (Mekanism Tools),MekT,1615,Mekanism Tools,mekanism-tools,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/MekanismTools-1.20.1-10.4.8.43.jar.disabled,d08ca535c8d3abbbd33bf3d9743c3fe6db43c9cd
memorysettings-1.20.1-5.5.jar.disabled,memorysettings mod,memorysettings,1.20.1-5.5,FORGE,,"Love, Cheese and small house plants",,内存设置 (Memory Settings),,8837,Memory Settings,memory-settings,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/memorysettings-1.20.1-5.5.jar.disabled,d8114d8c86108e9b5d5880c24089c61e3f2ec5de
merequester-forge-1.20.1-1.1.4.jar.disabled,ME Requester,merequester,1.20.1-1.1.4,FORGE,,Almost Reliable,logo.png,ME Requester,,10066,,merequester,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/merequester-forge-1.20.1-1.1.4.jar.disabled,d6633dee57b9ac6b19d530c7f801064c3726ce4f
minecolonies-1.20.1-1.1.610-BETA.jar.disabled,MineColonies,minecolonies,1.20.1-1.1.610-BETA,FORGE,https://minecolonies.com,LDT Team,,模拟殖民地 (Minecolonies),,682,Minecolonies,minecolonies,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/minecolonies-1.20.1-1.1.610-BETA.jar.disabled,8e8d0797016bb5c6e95ce4c10d39af5cab16b141
mininggadgets-1.15.6.jar.disabled,Mining Gadgets,mininggadgets,1.15.6,FORGE,https://github.com/Direwolf20-MC/MiningGadgets/,Direwolf20,,采矿小工具 (Mining Gadgets),,4978,Mining Gadgets,mining-gadgets,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mininggadgets-1.15.6.jar.disabled,79cfc6e0afc3ed3fc86bbda274ef3fccdc8260dd
mob_grinding_utils-1.20.1-1.1.0.jar.disabled,Mob Grinding Utils,mob_grinding_utils,1.20.1-1.1.0,FORGE,,"vadis365, flanks255",,刷怪塔实用设备 (Mob Grinding Utils),,817,Mob Grinding Utils,mob-grinding-utils,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/mob_grinding_utils-1.20.1-1.1.0.jar.disabled,58991a3a94e1f982d0e558bed7b60226a097ae49
MobDespawnTimers-1.20.1-3.0.1.jar.disabled,Mob Despawn Timers,despawntimers,3.0.1,FORGE,,,,Mob Despawn Timers,,10380,,mob-despawn-timers,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/MobDespawnTimers-1.20.1-3.0.1.jar.disabled,6f0016866a07a11ab1391e29f99c4671e0817f98
modelfix-1.15.jar.disabled,Model Gap Fix,modelfix,1.15,FORGE,https://www.curseforge.com/minecraft/mc-mods/model-gap-fix,MehVahdJukaar,,Model Gap Fix,,7654,,model-gap-fix,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/modelfix-1.15.jar.disabled,5bdda0781bf9dfb5f992a7aa2bee64d5d3fe0b84
modernfix-forge-5.18.6+mc1.20.1.jar.disabled,ModernFix,modernfix,5.18.6+mc1.20.1,FORGE,https://modrinth.com/mod/modernfix,embeddedt,,现代化修复 (ModernFix),,8714,ModernFix,modernfix,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/modernfix-forge-5.18.6+mc1.20.1.jar.disabled,ace6243d0985d1cb56a6156e0f1903dd72542586
modonomicon-1.20.1-forge-1.73.1.jar.disabled,Modonomicon,modonomicon,1.73.1,FORGE,https://www.curseforge.com/minecraft/mc-mods/modonomicon,Kli Kli,,Modonomicon,,10920,,modonomicon,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/modonomicon-1.20.1-forge-1.73.1.jar.disabled,34aace9bf56e677616cf384ff5cb4764d92fcd6f
modular-routers-12.1.1+mc1.20.1.jar.disabled,Modular Routers,modularrouters,12.1.1+mc1.20.1,FORGE,,,,模块化路由器 (Modular Routers),,892,Modular Routers,modular-routers,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/modular-routers-12.1.1+mc1.20.1.jar.disabled,037b801a55ca30952b98c427a77ac206cb1248c3
moonlight-1.20-2.12.8-forge.jar.disabled,Moonlight Library,moonlight,1.20-2.12.8,FORGE,,MehVahdJukaar,,Moonlight Lib/Selene,,4159,,selene,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/moonlight-1.20-2.12.8-forge.jar.disabled,e484054aeabf6df5211f14540b5e74f79ca45c89
moredragoneggs-4.0.jar.disabled,More Dragon Eggs,moredragoneggs,4.0,FORGE,,Darkere,,更多的龙蛋 (More Dragon Eggs),,3793,More Dragon Eggs,more-dragon-eggs,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/moredragoneggs-4.0.jar.disabled,22122de407d0df09a0f36c580ed56c22faa52551
morejs-forge-1.20.1-0.10.0.jar.disabled,MoreJS,morejs,0.10.0,FORGE,,AlmostReliable,,MoreJS,,8760,,morejs,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/morejs-forge-1.20.1-0.10.0.jar.disabled,fd67b55b6ccc00c38ab31403152f8be230c041da
moreoverlays-1.22.7-mc1.20.2.jar.disabled,More Overlays Updated,moreoverlays,1.22.7-mc1.20.2,FORGE,https://www.curseforge.com/minecraft/mc-mods/more-overlays-updated,"feldim2425, RiDGo8/R8420",,More Overlays Updated,,2746,,more-overlays-updated,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/moreoverlays-1.22.7-mc1.20.2.jar.disabled,1e7c2eac6a58dfcd6b72a8afb6812fe818e20a80
morered-1.20.1-4.0.0.4.jar.disabled,More Red,morered,4.0.0.4,FORGE,https://www.curseforge.com/minecraft/mc-mods/more-red,Commoble,,,,,,,Disabled,/home/zkitefly/Desktop/MC/.minecraft/versions/All the Mods 9/mods/morered-1.20.1-4.0.0.4.jar.disabled,1e49a2fca02e1059bf6c94f6292463ed6e4f6122
